Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
2;K Adrian;memahami istilah lockdown yang mencuat di tengah pandemi virus corona retrieved may 23 2020;2020;;;;https://scholar.google.com/scholar?cites=16516080263077122765&as_sdt=2005&sciodt=2007&hl=en;215;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:zVKNSn7nNOUJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;KP Latief;arti lockdown social distancing dan istilah populer seputar virus corona;2020;Harapan Rakyat Online (blog), March;;;https://scholar.google.com/scholar?cites=15454369306353989619&as_sdt=2005&sciodt=2007&hl=en;216;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:8_ft3ADzeNYJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;A Langmeyer, A Guglhör-Rudan, T Naab, ...; wahrend des lockdowns im fruhjahr 2020 being a child in times of corona outcome report on the situation of children during the spring 2020 lockdown ;2020;;Deutsches Jugendinstitut. https://bit …;;https://scholar.google.com/scholar?cites=481114933814655181&as_sdt=2005&sciodt=2007&hl=en;217;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;4;1;;;
2;N Meyer, C Buschle; und marginalisierung empirische trends und professionstheoretische analysen zur arbeitssituation im lockdown iubh discussion papers ;2020;;;;https://scholar.google.com/scholar?cites=10035169075160511159&as_sdt=2005&sciodt=2007&hl=en;218;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;2;1;;;
2;GJM Velders, SM Willers, J Wesseling, S Elshout;  e van der mooibroek d ratingen s van2021 improvements in air quality in the netherlands during the corona lockdown based on observations and ;;Atmos. Environ;;;https://scholar.google.com/scholar?cites=6275015810266863973&as_sdt=2005&sciodt=2007&hl=en;137;16.12.2021 01:52;CITATION;;;;;;;;2;0;1;4;;;https://scholar.google.com/scholar?output=instlink&q=info:ZZnqCqJVFVcJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=6195793738200350161&oi=lle;https://scholar.google.com/scholar?q=related:ZZnqCqJVFVcJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;H Allan, T Al Quran, M Al Omary;family medicine practice challenges during covid-19 outbreak curfew and phased re-opening lessons to be learned from jordanian experience;2021;Annals of Medicine and Surgery;Elsevier;https://www.sciencedirect.com/science/article/pii/S2049080121005306;https://scholar.google.com/scholar?cites=5293745010401750854&as_sdt=2005&sciodt=2007&hl=en;7;15.12.2021 06:42;HTML;;;;;;;;2;200;1;3;1;Abstract Background Rapid outbreak of Novel Corona Virus Disease (Covid-19) had a significant disrupts and challenges to many of well-established, traditional structure of …;https://www.sciencedirect.com/science/article/pii/S2049080121005306;
2;J Soki?, S Popov, BM Dini?, J Rastovi?;effects of physical activity and training routine on mental health during the covid-19 pandemic and curfew;2021;Frontiers in Psychology;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8211437/;https://scholar.google.com/scholar?cites=110145085220584789&as_sdt=2005&sciodt=2007&hl=en;10;15.12.2021 06:42;HTML;;;;;;;;2;200;1;4;1;This research aimed to explore the effects of physical activity and training routine on mental health during the COVID-19 pandemic and the proclaimed emergency state and curfew. To …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8211437/;https://scholar.google.com/scholar?q=related:Vf1TFl9QhwEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
2;N Alrabadi, R Haddad, I Albustami, I Al-Faouri, ...;the lockdown may contribute to the covid-19 cases in developing countries different perspectives on the curfew act a report from jordan;2021;Annals of Medicine and …;Elsevier;https://www.sciencedirect.com/science/article/pii/S2049080120305355;https://scholar.google.com/scholar?cites=3666148983841499735&as_sdt=2005&sciodt=2007&hl=en;14;15.12.2021 06:42;HTML;;;;;;;;2;200;0;5;1;COVID-19 has driven an unprecedented challenge to the economic, social, and health aspects of human life worldwide. The daily increasing numbers of human life loss …;https://www.sciencedirect.com/science/article/pii/S2049080120305355;https://scholar.google.com/scholar?q=related:VyqIoxPH4DIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
2;PMO;pm addresses nation on combating covid?19 janta curfewto be observed on 22 march from 7 am to 9 pm citizens to thank the selfless service ;2020;;;;https://scholar.google.com/scholar?cites=3350177815204328724&as_sdt=2005&sciodt=2007&hl=en;51;15.12.2021 06:42;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:FPWlEfk4fi4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
2;H Kyeyune;uganda declares curfew to curb spread of covid-19;2020;Retrieved;;;https://scholar.google.com/scholar?cites=3423161031275033368&as_sdt=2005&sciodt=2007&hl=en;53;15.12.2021 06:42;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:GLMbPtKCgS8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
2;ME Khatatbeh;cacy of nationwide curfew to encounter spread of covid-19 a case from jordan front public heal2020 8 394;2020;;;;https://scholar.google.com/scholar?cites=16016161786733136373&as_sdt=2005&sciodt=2007&hl=en;54;15.12.2021 06:42;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:9Qlqq0nWRN4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
2;Y Adeniran;makinde imposes curfew as oyo records new covid-19;;The Nation Newspaper, Accessed;;;https://scholar.google.com/scholar?cites=7107035617278516869&as_sdt=2005&sciodt=2007&hl=en;52;15.12.2021 06:42;CITATION;;;;;;;;2;0;2;1;;;;https://scholar.google.com/scholar?q=related:hV7vPT1DoWIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
2;I Levy, K Cohen-Louck;predicting individual function during covid-19 lockdown depression fear of covid-19 age and employment;2021;Frontiers in Psychology;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8280345/;https://scholar.google.com/scholar?cites=9894548638333818334&as_sdt=2005&sciodt=2007&hl=en;622;15.12.2021 05:57;HTML;;;;;;;;2;200;1;2;1;This study aims to identify the significance of age and employment to individual function during COVID-19. An online survey included 509 Israeli citizens, ages 18–78, who reported …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8280345/;
2;G Roshan, R Sarli, SW Grab;the case of tehrans urban heat island iran impacts of urban lockdownassociated with the covid-19 pandemic;2021;Sustainable Cities and Society;Elsevier;https://www.sciencedirect.com/science/article/pii/S2210670721005394;https://scholar.google.com/scholar?cites=9103427483625473480&as_sdt=2005&sciodt=2007&hl=en;637;15.12.2021 05:57;;;;;;;;;2;200;1;3;1;The increasing expansion of urban environments with associated transformation of land-cover has led to the formation of urban heat islands (UHI) in many urbanized regions …;https://www.researchgate.net/profile/Gholamreza-Roshan/publication/353911170_The_case_of_Tehran's_urban_heat_island_Iran_Impacts_of_urban_'lockdown'_associated_with_the_COVID-19_pandemic/links/611f4dc81e95fe241ae32f38/The-case-of-Tehrans-urban-heat-island-Iran-Impacts-of-urban-lockdown-associated-with-the-COVID-19-pandemic.pdf;
2;C Piankusol, W Sirikul, K Ongprasert, ...;factors affecting breastfeeding practices under lockdown during the covid-19 pandemic in thailand a cross-sectional survey;2021;International Journal of …;mdpi.com;https://www.mdpi.com/1234158;https://scholar.google.com/scholar?cites=5444926046906080109&as_sdt=2005&sciodt=2007&hl=en;695;15.12.2021 05:57;;;;;;;;;2;200;1;4;1;A COVID-19 lockdown and restrictive order has had a large impact on the lives of people. This cross-sectional study was conducted to identify factors affecting breastfeeding among …;https://www.mdpi.com/1660-4601/18/16/8729/pdf;
2;P Drijvers, D Thurm, E Vandervieren, M Klinger, ...;distance mathematics teaching in flanders germany and the netherlands during covid-19 lockdown;2021;Educational Studies in …;Springer;https://link.springer.com/article/10.1007/s10649-021-10094-5;https://scholar.google.com/scholar?cites=9460661343361266088&as_sdt=2005&sciodt=2007&hl=en;752;15.12.2021 05:57;HTML;10.1007/s10649-021-10094-5;;;;;;;2;200;0;5;1;The COVID-19 pandemic has confronted mathematics teachers with the challenge of developing alternative teaching practices—in many cases at a distance through digital …;https://link.springer.com/article/10.1007/s10649-021-10094-5;
2;C Jacques-Aviñó, T López-Jiménez, ...;social conditions and mental health during covid-19 lockdown among people who do not identify with the man/woman binomial in spain;2021;Plos one;journals.plos.org;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256261;https://scholar.google.com/scholar?cites=2831635400366961998&as_sdt=2005&sciodt=2007&hl=en;804;15.12.2021 05:57;HTML;;;;;;;;2;200;1;3;1;Evidence suggests that non-binary people have poorer mental and physical health outcomes, compared with people who identify within the gender binomial (man/woman) …;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256261;
2;Y Yang, L Zhao, Y Xie, C Wang, J Xue;chinas covid-19 lockdown challenges the ultralow emission policy;2021;Atmospheric Pollution Research;Elsevier;https://www.sciencedirect.com/science/article/pii/S1309104220303433;https://scholar.google.com/scholar?cites=1669401403527137151&as_sdt=2005&sciodt=2007&hl=en;854;15.12.2021 05:57;;;;;;;;;2;200;0;5;1;China's COVID-19 lockdown closed many of its air pollution sources and created an unprecedented clean-air scenario. However, air pollution remained significant, arousing …;;https://scholar.google.com/scholar?q=related:fwfGTLvnKhcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
2;K Palmer, A Bschaden, N Stroebele-Benschop;changes in lifestyle diet and body weight during the first covid 19 lockdownin a student sample;2021;Appetite;Elsevier;https://www.sciencedirect.com/science/article/pii/S0195666321005456;https://scholar.google.com/scholar?cites=3326662900682591246&as_sdt=2005&sciodt=2007&hl=en;871;15.12.2021 05:57;;;;;;;;;2;200;1;3;1;Abstract Changes in lifestyle and body weight were examined retrospectively in students at a German university during the first COVID-19 lockdown period (March 12-May 3, 2020) …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8423589/;
2;M Shanbehzadeh, H Kazemi-Arpanahi, ...;systematic review on telemedicine platforms in lockdown periods lessons learned from the covid-19 pandemic;2021;Journal of Education …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8318195/;https://scholar.google.com/scholar?cites=1093364557890682446&as_sdt=2005&sciodt=2007&hl=en;880;15.12.2021 05:57;HTML;;;;;;;;2;200;1;3;1;With the onset of the coronavirus disease 2019 (COVID-19) outbreak, the transformation of the care delivery model from conventional in-person (face to face) to largely virtual or remote …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8318195/;
2;C Montserrat, M Garcia-Molsosa, J Llosada-Gistau, ...;the views of children in residential care on the covid-19 lockdown implications for and their well-being and psychosocial intervention;2021;Child abuse & …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0145213421002556;https://scholar.google.com/scholar?cites=8272249699111018176&as_sdt=2005&sciodt=2007&hl=en;936;15.12.2021 05:57;HTML;;;;;;;;2;200;1;4;1;Background Recent international research has warned of the impact of the COVID-19 lockdown on vulnerable children. However, little is known regarding the in-care population …;https://www.sciencedirect.com/science/article/pii/S0145213421002556;
2;HC Loh, I Looi, ASH Ch'ng, KW Goh, LC Ming, KH Ang;positive global environmental impacts of the covid-19 pandemic lockdown a review;2021;GeoJournal;Springer;https://link.springer.com/article/10.1007/s10708-021-10475-6;https://scholar.google.com/scholar?cites=12614005016792559250&as_sdt=2005&sciodt=2007&hl=en;953;15.12.2021 05:57;HTML;10.1007/s10708-021-10475-6;;;;;;;2;200;0;6;1;Global environmental change is mainly due to human behaviours and is a major threat to sustainability. Despite all the health and economic consequences, the impact of the COVID …;https://link.springer.com/article/10.1007/s10708-021-10475-6;
2;I Schou-Bredal, L Skogstad, TK Grimholt, ...;concerns in the norwegian population during the initial lockdown due to the covid-19 pandemic;2021;International Journal of …;mdpi.com;https://www.mdpi.com/1139492;https://scholar.google.com/scholar?cites=8033351933133890126&as_sdt=2005&sciodt=2007&hl=en;957;15.12.2021 05:57;;;;;;;;;2;200;1;4;1;Although concern affects one's welfare or happiness, few studies to date have focused on peoples' concerns during the initial COVID-19 lockdown. The aim of the study was to explore …;https://www.mdpi.com/1660-4601/18/11/6119/pdf;https://scholar.google.com/scholar?q=related:TqIkSgUzfG8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
2;V Cucchiarini, L Caravona, L Macchi, ...;behavioral changes after the covid-19 lockdown in italy;2021;Frontiers in …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7987650/;https://scholar.google.com/scholar?cites=4348815641801560050&as_sdt=2005&sciodt=2007&hl=en;962;15.12.2021 05:57;HTML;;;;;;;;2;200;1;4;1;This study aims at identifying the tools necessary for COVID-19 health emergency management, with particular reference to the period following the first lockdown, a crucial …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7987650/;https://scholar.google.com/scholar?q=related:8o8-A8kYWjwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
2;A Merlo, PA Hendriksen, NR Severeijns, J Garssen, ...;alcohol consumption patterns during covid-19 lockdown and their relationship with perceived immune fitness and reported covid-19 symptoms;2021;Healthcare;mdpi.com;https://www.mdpi.com/2227-9032/9/8/1039;https://scholar.google.com/scholar?cites=15097375631625851788&as_sdt=2005&sciodt=2007&hl=en;980;15.12.2021 05:57;;;;;;;;;2;200;0;5;1;Since the outbreak of the 2019 coronavirus (COVID-19) pandemic, lockdown periods have been installed to counteract the spread of the virus. These lockdowns, characterized by …;https://www.mdpi.com/2227-9032/9/8/1039/htm;
2;JC Macdonald, C Browne, ...;modelling covid-19 outbreaks in usa with distinct testing lockdown speed and fatigue rates;2021;Royal Society Open …;royalsocietypublishing.org;https://royalsocietypublishing.org/doi/abs/10.1098/rsos.210227;https://scholar.google.com/scholar?cites=9900306602546069788&as_sdt=2005&sciodt=2007&hl=en;989;15.12.2021 05:57;;10.1098/rsos.210227;;;;;;;2;200;1;3;1;Each state in the USA exhibited a unique response to the COVID-19 outbreak, along with variable levels of testing, leading to different actual case burdens in the country. In this study …;https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.210227;
2;L Mayorga, C Garcia, G Flores, S Masuelli, ...;covid-19 lockdown if when and how;2020;medRxiv;medrxiv.org;https://www.medrxiv.org/content/medrxiv/early/2020/06/23/2020.06.20.20136325.full.pdf;https://scholar.google.com/scholar?cites=607841157299906586&as_sdt=2005&sciodt=2007&hl=en;918;15.12.2021 05:57;PDF;;;;;;;;2;200;0;5;1;Background: With the lack of an effective SARS-CoV-2 vaccine, mathematical modeling has stepped up in the COVID-19 management to guide non-pharmaceutical intervention (NPI) …;https://www.medrxiv.org/content/medrxiv/early/2020/06/23/2020.06.20.20136325.full.pdf;https://scholar.google.com/scholar?q=related:Gii55E98bwgJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
2;GP Nason;covid-19 cycles and rapidly evaluating lockdown strategies using spectral analysis;2020;Scientific reports;nature.com;https://www.nature.com/articles/s41598-020-79092-6;https://scholar.google.com/scholar?cites=13349507496685171809&as_sdt=2005&sciodt=2007&hl=en;976;15.12.2021 05:57;HTML;;;;;;;;2;200;2;1;1;Spectral analysis characterises oscillatory time series behaviours such as cycles, but accurate estimation requires reasonable numbers of observations. At the time of writing …;https://www.nature.com/articles/s41598-020-79092-6;https://scholar.google.com/scholar?q=related:YXRV6lb6QrkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
1;J Ragnitz;corona-lockdown und mobilitat;2021;ifo Schnelldienst;econstor.eu;https://www.econstor.eu/handle/10419/232343;https://scholar.google.com/scholar?cites=17930197585157200195&as_sdt=2005&sciodt=2007&hl=en;31;16.12.2021 01:52;;;;;;;;;1;100;1;1;1;Wesentlicher Bestandteil der politischen Maßnahmen gegen die Ausbreitung des Coronavirus in Deutschland ist die Vermeidung von Kontakten. Im zweiten Lockdown ab Anfang November 2020 hat die Mobilität insbesondere mit der weitgehenden Schließung …;https://www.econstor.eu/bitstream/10419/232343/1/ifo-sd-2021-03-p46-50.pdf;https://scholar.google.com/scholar?q=related:Q5ncl7Tb1PgJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
