Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028
SYC;Seychelles;24656;Domestic Tourism Spending;US$ in bn (Real prices);0.01;0.01;0.02;0.02;0.02;0.03;0.03;0.02;0.02;0.02;0.03;0.03;0.04;0.04;0.04;0.04;0.05;0.05;0.05;0.05;0.06;0.06;0.06;0.06;0.07;0.07;0.07;0.07;0.08;0.08;0.08;0.08;0.09;0.09
SYC;Seychelles;24657;Domestic Tourism Spending;% growth;114.225;186.942;689.552;389.371;234.046;129.878;118.612;-319.385;115.089;299.903;237.013;242.521;20.4;20.553;110.485;833.621;754.867;594.974;-0.182159;664.529;455.619;471.443;300.285;507.352;418.678;32.017;305.712;325.949;378.547;476.378;295.374;304.308;3.044;32.266
SYC;Seychelles;24658;Government spending on travel and Tourism service;Local currency  _in bn (Nominal prices);0.03;0.03;0.03;0.04;0.05;0.05;0.05;0.06;0.06;0.05;0.05;0.06;0.07;0.07;0.09;0.09;0.102587;0.113361;0.128862;0.132965;0.144835;0.15585;0.163725;0.185329;0.200125;0.214121;0.225387;0.240581;0.255995;0.277524;0.294308;0.312363;0.331371;0.352796
SYC;Seychelles;24659;Government spending on travel and Tourism service;Local currency in bn (Real prices);0.09;0.08;0.103422;0.131307;0.142521;0.137648;0.133833;0.152675;0.136992;0.112481;0.112043;0.137687;0.138006;0.103663;0.109143;0.109625;0.121779;0.121162;0.132412;0.133844;0.147577;0.159599;0.163725;0.178378;0.185387;0.190905;0.194154;0.200236;0.205861;0.215627;0.220936;0.226562;0.232222;0.238877
SYC;Seychelles;24660;Government spending on travel and Tourism service;US$ in bn (Nominal prices);0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02
SYC;Seychelles;24661;Government spending on travel and Tourism service;US$ in bn (Real prices);0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.02;0.02;0.02
SYC;Seychelles;24662;Government spending on travel and Tourism service;% growth;256.584;-126.802;375.285;269.627;85.404;-34.196;-277.114;140.787;-102.723;-17.892;-0.389916;22.888;0.23123;-248.853;528.635;0.441647;11.087;-0.506669;928.586;108.123;102.605;814.627;258.485;894.995;392.927;297.652;170.181;313.249;280.925;474.428;246.218;254.637;249.825;286.578
SYC;Seychelles;24663;Government spending on travel and Tourism service;% share of total tourism expenditure;180.455;163.416;182.173;191.018;220.024;218.843;221.638;220.824;220.374;220.473;22.065;220.955;221.314;221.665;22.202;222.417;222.861;223.311;223.778;224.268;224.773;225.293;225.824;226.366;226.917;227.478;22.804;228.604;229.169;229.736;230.304;230.873;231.444;232.016
SYC;Seychelles;24664;Internal Travel and Tourism consumption;Local currency  _in bn (Nominal prices);113.076;0.968234;105.453;11.126;118.963;141.566;143.617;148.101;152.408;154.976;164.619;198.895;291.792;419.653;52.205;473.827;524.436;650.643;650.198;683.965;717.906;749.598;87.464;929.189;994.185;104.662;111.175;118.144;126.314;134.936;143.298;152.228;163.909;176.617
SYC;Seychelles;24665;Internal Travel and Tourism consumption;Local currency in bn (Real prices);33.728;286.843;315.375;327.119;343.455;384.104;371.903;369.714;3.58;353.185;373.452;444.797;583.611;621.969;606.856;574.972;622.547;695.412;668.114;688.487;731.499;767.629;87.464;89.434;920.968;933.138;957.687;983.311;101.576;104.841;107.573;110.413;114.866;119.587
SYC;Seychelles;24666;Internal Travel and Tourism consumption;% share;22.047;173.163;173.925;162.751;160.672;182.661;161.423;173.809;180.788;186.428;165.912;180.086;219.633;216.277;208.567;194.539;192.045;201.408;202.409;182.899;193.367;192.652;210.096;206.238;20.383;199.111;196.765;194.461;193.212;191.674;190.456;188.945;189.979;190.795
SYC;Seychelles;24667;Internal Travel and Tourism consumption;US$ in bn (Nominal prices);0.237456;0.194817;0.209801;0.211434;0.222669;0.24776;0.245183;0.270255;0.282199;0.281774;0.299307;0.360338;0.435442;0.443737;0.383581;0.392637;0.423581;0.474783;0.539212;0.53657;0.539215;0.562799;0.64266;0.67385;0.706848;0.729537;0.760468;0.79373;0.833457;0.882359;0.927097;0.974465;103.804;110.658
SYC;Seychelles;24668;Internal Travel and Tourism consumption;US$ in bn (Real prices);0.247824;0.210764;0.231729;0.240358;0.252361;0.282229;0.273264;0.271655;0.263049;0.25951;0.274402;0.326824;0.428821;0.457005;0.4459;0.422473;0.45743;0.510969;0.490911;0.505881;0.537485;0.564032;0.64266;0.657135;0.676701;0.685643;0.703682;0.722509;0.746351;0.770339;0.790418;0.811285;0.844002;0.878693
SYC;Seychelles;24669;Internal Travel and Tourism consumption;% growth;166.763;-149.543;994.726;372.361;499.386;118.355;-317.658;-0.588554;-316.833;-134.506;573.839;191.041;312.085;657.251;-242.985;-525.395;827.428;117.044;-392.549;304.943;624.723;493.915;139.404;225.236;297.741;132.147;263.083;267.562;329.989;321.397;260.657;264.001;403.268;411.031
SYC;Seychelles;24670;Capital investment in Travel and Tourism;Local currency  _in bn (Nominal prices);0.238585;0.430937;0.413374;0.501237;0.36935;0.238562;0.676812;0.433127;0.19927;0.217316;0.508166;0.548158;0.746685;0.812984;139.878;137.495;152.871;173.267;166.394;181.415;179.724;191.979;202.273;217.457;240.491;25.968;279.015;292.965;313.184;343.973;356.005;376.856;400.099;427.824
SYC;Seychelles;24671;Capital investment in Travel and Tourism;Local currency in bn (Real prices);0.711646;127.667;123.626;14.737;106.634;0.647281;175.264;108.124;0.468079;0.495256;115.282;122.586;149.344;120.493;162.601;166.845;181.469;185.189;170.979;182.614;183.127;196.597;202.273;209.301;22.278;231.524;240.351;243.835;251.849;267.256;267.252;27.334;280.386;289.679
SYC;Seychelles;24672;Capital investment in Travel and Tourism;% exports;27.149;358.008;43.098;381.171;298.912;20.281;721.667;341.517;399.857;223.331;281.231;320.921;37.153;330.355;444.657;320.747;342.407;313.162;272.102;280.073;292.478;29.12;292.697;297.711;303.634;303.695;302.778;298.928;296.836;298.148;291.069;290.799;291.186;29.271
SYC;Seychelles;24673;Capital investment in Travel and Tourism;US$ in bn (Nominal prices);0.05;0.09;0.08;0.1;0.07;0.04;0.115545;0.08;0.04;0.04;0.09;0.1;0.111428;0.09;0.102777;0.113936;0.123472;0.126435;0.137991;0.142319;0.13499;0.144138;0.148624;0.1577;0.170985;0.181008;0.190855;0.196824;0.206649;0.224928;0.230325;0.241239;0.253385;0.26805
SYC;Seychelles;24674;Capital investment in Travel and Tourism;US$ in bn (Real prices);0.05;0.09;0.09;0.108283;0.08;0.05;0.128779;0.08;0.03;0.04;0.08;0.09;0.109734;0.09;0.119475;0.122593;0.133338;0.136072;0.125631;0.13418;0.134556;0.144454;0.148624;0.153789;0.163693;0.170117;0.176603;0.179163;0.185052;0.196372;0.196369;0.200842;0.20602;0.212848
SYC;Seychelles;24675;Capital investment in Travel and Tourism;% growth;948.405;793.962;-31.647;192.058;-276.418;-392.989;170.769;-383.075;-567.092;58.061;132.772;633.639;218.273;-193.186;349.471;261.015;876.496;204.967;-767.313;680.493;0.280821;735.588;288.669;34.748;643.998;39.247;381.261;14.495;328.686;611.749;0;227.795;257.795;331.408
SYC;Seychelles;24676;Leisure Tourism Spending;Local currency  _in bn (Nominal prices);0.916378;0.780186;0.849197;0.892805;0.950213;113.023;114.552;118.646;122.024;12.319;130.632;15.686;230.561;330.567;410.326;369.996;409.629;506.279;503.464;527.587;553.804;577.787;699.971;742.489;792.916;832.494;882.777;9.373;100.139;107.132;113.766;120.859;130.314;140.594
SYC;Seychelles;24677;Leisure Tourism Spending;Local currency in bn (Real prices);273.335;231.133;253.967;262.495;274.334;30.666;296.638;296.185;286.629;280.745;29.635;350.792;461.142;489.934;476.983;448.977;486.261;541.115;517.337;531.075;56.429;591.686;699.971;714.642;734.521;74.223;760.445;780.113;805.272;832.384;854.041;876.609;913.232;951.958
SYC;Seychelles;24678;Leisure Tourism Spending;% share;176.693;160.737;143.115;131.655;136.611;154.598;154.462;150.031;151.237;15.526;152.495;165.885;198.068;218.243;213.559;189.687;194.195;20.883;190.038;183.649;181.288;181.637;206.615;200.511;198.041;194.043;192.926;19.107;189.593;187.451;186.204;184.809;186.373;187.768
SYC;Seychelles;24679;Leisure Tourism Spending;US$ in bn (Nominal prices);0.192437;0.15698;0.168949;0.169664;0.177857;0.197806;0.195564;0.216506;0.22594;0.223981;0.237513;0.284183;0.344066;0.349538;0.301491;0.306598;0.330853;0.369439;0.417525;0.413891;0.415959;0.433804;0.514319;0.538454;0.56375;0.580283;0.603845;0.629708;0.660747;0.700551;0.736037;0.773661;0.825288;0.880881
SYC;Seychelles;24680;Leisure Tourism Spending;US$ in bn (Real prices);0.200839;0.16983;0.186607;0.192874;0.201573;0.225325;0.217961;0.217628;0.210607;0.206284;0.21775;0.257752;0.338834;0.35999;0.350473;0.329896;0.357291;0.397596;0.380124;0.390219;0.414624;0.434754;0.514319;0.525098;0.539706;0.54537;0.558754;0.573205;0.591691;0.611612;0.627525;0.644107;0.671017;0.699472
SYC;Seychelles;24681;Leisure Tourism Spending;% growth;128.976;-154.399;987.913;335.828;450.994;117.836;-326.826;-0.152748;-322.607;-205.296;55.584;183.707;314.575;624.362;-264.344;-587.136;830.418;112.807;-43.943;26.556;625.428;48.549;183.011;209.595;27.818;104.951;245.409;258.634;322.504;336.681;260.177;264.248;417.786;424.059
SYC;Seychelles;24682;Outbound Travel & Tourism Expenditure;Local currency  _in bn (Nominal prices);0.13476;0.129483;0.131257;0.11188;0.131672;0.22515;0.206263;0.259714;0.270167;0.249211;0.28105;0.267705;0.422837;0.506908;0.621972;0.63718;0.728003;0.71809;0.676471;0.76482;0.664364;111.081;111.303;118.025;12.417;131.136;138.514;148.235;159.725;171.729;183.452;195.111;206.102;220.407
SYC;Seychelles;24683;Outbound Travel & Tourism Expenditure;Local currency in bn (Real prices);0.40196;0.383597;0.392545;0.328941;0.380147;0.61089;0.534127;0.648343;0.634612;0.567943;0.637586;0.598678;0.845712;0.75129;0.723011;0.773195;0.864196;0.767499;0.69511;0.769877;0.676943;113.753;111.303;113.599;115.026;116.918;119.319;123.376;128.444;133.428;137.717;141.517;144.435;149.238
SYC;Seychelles;24684;Outbound Travel & Tourism Expenditure;US$ in bn (Nominal prices);0.03;0.03;0.03;0.02;0.02;0.04;0.04;0.05;0.05;0.05;0.05;0.05;0.06;0.05;0.05;0.05;0.06;0.05;0.06;0.06;0.05;0.08;0.08;0.09;0.09;0.09;0.09;0.1;0.105392;0.112296;0.118689;0.124898;0.130526;0.138095
SYC;Seychelles;24685;Outbound Travel & Tourism Expenditure;US$ in bn (Real prices);0.03;0.03;0.03;0.02;0.03;0.04;0.04;0.05;0.05;0.04;0.05;0.04;0.06;0.06;0.05;0.06;0.06;0.06;0.05;0.06;0.05;0.08;0.08;0.08;0.08;0.09;0.09;0.09;0.09;0.1;0.101191;0.103983;0.106126;0.109656
SYC;Seychelles;24686;Outbound Travel & Tourism Expenditure;Percentage share of total GDP;4.609;431.735;383.917;289.235;327.915;52.761;471.847;565.601;591.034;539.849;555.973;477.167;610.463;554.167;539.279;544.346;57.736;494.573;426.416;44.469;365.985;587.955;551.044;535.629;521.497;514.637;509.909;509.415;509.945;506.886;506.737;503.694;497.484;496.681
SYC;Seychelles;24687;Outbound Travel & Tourism Expenditure;% growth;54.455;-456.832;233.276;-16.203;155.669;606.984;-125.658;213.836;-211.778;-105.056;122.625;-610.239;412.632;-111.648;-376.402;694.096;117.695;-111.892;-943.181;107.561;-120.713;680.397;-215.405;206.273;12.561;16.449;205.387;33.997;410.832;387.997;321.471;275.926;206.146;332.534
SYC;Seychelles;24688;Travel and Tourism total contribution to employment;% share of total employment;568.423;484.469;537.468;533.021;516.708;526.598;452.075;550.477;494.026;49.058;523.762;588.596;680.854;694.831;696.399;632.076;64.631;694.927;646.483;578.927;639.936;63.537;659.819;637.081;621.131;614.573;609.653;606.839;606.072;606.768;601.239;596.213;599.166;602.527
SYC;Seychelles;24689;Travel and Tourism total contribution to employment;Thousands of jobs;14.779;125.962;150.491;154.576;160.179;168.511;149.185;187.162;163.029;161.891;183.317;223.667;272.342;284.881;292.091;268.426;278.038;302.839;285.391;259.146;289.893;29.099;30.521;297.344;292.509;292.022;299.215;29.912;300.027;301.658;300.189;298.949;301.705;305.267
SYC;Seychelles;24690;Travel and Tourism total contribution to employment;% growth;114.451;-147.696;194.736;271.443;36.249;520.165;-11.469;254.566;-128.943;-0.697723;132.346;220.109;217.623;460.425;253.082;-810.199;358.119;892.003;-576.168;-919.611;118.647;0.378571;488.658;-257.729;-162.614;-0.166275;246.307;-0.03;0.303101;0.543655;-0.486931;-0.412941;0.92186;118.046
SYC;Seychelles;24691;Travel and Tourism total contribution to GDP;Local currency  _in bn (Nominal prices);175.672;155.203;195.155;218.604;218.159;233.088;20.755;268.259;237.606;240.555;277.454;339.422;47.314;616.412;800.526;751.564;825.871;980.104;994.733;104.412;110.514;116.135;13.192;141.393;152.115;160.765;17.061;180.684;192.941;207.567;219.166;232.454;249.186;267.715
SYC;Seychelles;24692;Travel and Tourism total contribution to GDP;Local currency in bn (Real prices);523.992;459.792;583.643;642.723;629.841;632.429;537.459;669.674;558.128;548.216;629.429;759.061;946.323;913.585;93.057;911.996;980.373;104.754;102.214;105.102;112.606;118.929;13.192;13.609;140.912;143.334;146.968;150.383;155.155;161.273;164.527;168.602;174.628;18.127
SYC;Seychelles;24693;Travel and Tourism total contribution to GDP;Percentage share of total GDP;600.826;517.493;570.814;565.141;543.301;546.212;474.791;584.209;519.803;521.098;54.886;604.998;683.087;67.388;694.094;642.066;654.976;675.031;627.035;607.082;60.88;614.706;653.113;641.676;638.859;63.091;628.065;620.927;615.991;612.668;605.386;600.097;60.148;603.288
SYC;Seychelles;24694;Travel and Tourism total contribution to GDP;US$ in bn (Nominal prices);0.368907;0.31228;0.388265;0.415425;0.408339;0.407938;0.354329;0.489521;0.439953;0.437372;0.504462;0.614929;0.706068;0.651788;0.588194;0.622785;0.667047;0.715195;0.824937;0.819107;0.830064;0.871946;0.969307;102.538;108.151;11.206;116.702;121.389;127.309;13.573;141.794;148.802;157.811;167.735
SYC;Seychelles;24695;Travel and Tourism total contribution to GDP;US$ in bn (Real prices);0.385015;0.337843;0.428845;0.472255;0.462789;0.464691;0.39491;0.492057;0.410097;0.402814;0.462487;0.557737;0.695331;0.671277;0.683757;0.670109;0.720351;0.769704;0.751041;0.77226;0.8274;0.873856;0.969307;0.999949;103.538;105.317;107.988;110.497;114.004;118.499;12.089;123.884;128.311;133.192
SYC;Seychelles;24696;Travel and Tourism total contribution to GDP;% growth;763.203;-12.252;269.362;101.226;-200.433;0.410927;-150.167;24.6;-166.567;-177.605;14.814;205.953;246.701;-345.942;185.914;-199.598;749.747;685.135;-242.467;282.518;714.011;561.471;10.923;316.122;35.435;171.837;253.565;232.355;317.336;394.308;201.794;247.684;357.365;380.355
SYC;Seychelles;24697;Visitor Exports (Foreign spending);Local currency  _in bn (Nominal prices);106.721;0.901405;0.976065;100.592;107.562;128.721;12.934;135.554;139.663;140.778;14.817;178.231;265.362;385.761;474.577;425.269;470.726;588.176;584.225;612.876;643.727;671.815;792.661;839.036;896.642;942.072;100.054;106.261;113.574;121.122;128.593;13.656;147.217;158.797
SYC;Seychelles;24698;Visitor Exports (Foreign spending);Local currency in bn (Real prices);318.324;267.044;291.908;295.753;31.054;349.253;334.932;338.393;328.063;320.828;336.136;398.584;530.748;571.737;551.672;516.049;558.788;628.646;600.322;616.928;655.916;687.976;792.661;807.567;830.608;839.927;861.886;884.412;913.312;941.082;965.345;990.495;103.169;107.521
SYC;Seychelles;24699;Visitor Exports (Foreign spending);% exports;547.239;39.703;430.817;427.217;394.551;385.029;360.581;374.388;349.561;40.777;374.336;379.721;422.771;415.939;381.033;387.344;372.477;385.239;385.335;350.148;371.652;371.726;401.986;39.614;390.276;377.774;369.969;362.594;358.885;359.319;354.759;349.566;349.482;34.918
SYC;Seychelles;24700;Visitor Exports (Foreign spending);US$ in bn (Nominal prices);0.22411;0.18137;0.19419;0.19116;0.20133;0.22528;0.22081;0.24736;0.2586;0.25596;0.2694;0.3229;0.396;0.4079;0.3487;0.3524;0.3802;0.4292;0.4845;0.4808;0.4835;0.5044;0.582425;0.60847;0.637497;0.656664;0.684395;0.713899;0.749396;0.792033;0.831962;0.874173;0.932335;0.994928
SYC;Seychelles;24701;Visitor Exports (Foreign spending);US$ in bn (Real prices);0.233895;0.196217;0.214486;0.217311;0.228176;0.256622;0.246099;0.248641;0.241051;0.235736;0.246984;0.292868;0.389978;0.420096;0.405353;0.379178;0.410582;0.461912;0.4411;0.453301;0.481948;0.505505;0.582425;0.593378;0.610308;0.617155;0.633289;0.649841;0.671076;0.69148;0.709308;0.727788;0.758054;0.790033
SYC;Seychelles;24702;Visitor Exports (Foreign spending);% growth;135.526;-161.092;931.087;131.699;500.002;124.663;-410.046;103.314;-30.527;-220.516;477.141;18.578;331.584;772.292;-350.956;-645.721;828.196;125.018;-450.552;27.661;631.963;488.784;152.164;188.052;285.316;112.194;261.434;261.357;326.769;304.057;257.826;260.527;415.858;421.863
SYR;Syrian Arab Republic;24637;Business Tourism Spending;Local currency in bn (Real prices);183.366;200.919;248.933;263.647;277.142;260.392;203.834;195.413;191.326;202.37;239.61;186.672;195.389;157.935;198.766;177.461;154.553;134.469;147.265;152.537;135.315;141.463;125.507;121.702;122.983;125.16;126.492;127.492;127.694;128.174;126.128;124.989;124.258;125.725
SYR;Syrian Arab Republic;24638;Business Tourism Spending;Local currency  _in bn (Nominal prices);855.969;10.566;13.783;143.839;159.869;164.986;13.222;125.626;127.653;149.086;197.614;165.847;194.413;182.209;222.869;205.559;187.532;223.047;345.889;519.495;622.139;943.085;125.507;158.212;183.86;205.826;218.607;231.554;243.73;257.102;265.88;276.893;289.291;307.61
SYR;Syrian Arab Republic;24639;Business Tourism Spending;% share;0.811602;0.822537;101.738;100.233;10.679;104.705;0.772548;0.699168;0.678637;0.666669;0.744448;0.559318;0.555706;0.429035;0.505351;0.440653;0.392233;0.432554;0.589506;0.716532;0.7522;0.874008;0.816712;0.791707;0.802122;0.785744;0.763726;0.73967;0.713864;0.689212;0.65674;0.633256;0.613716;0.603429
SYR;Syrian Arab Republic;24640;Business Tourism Spending;US$ in bn (Nominal prices);0.248197;0.271636;0.306377;0.293777;0.327607;0.34597;0.274597;0.255699;0.257906;0.296597;0.378859;0.324931;0.389512;0.391733;0.476904;0.442097;0.385695;0.34075;0.333455;0.34013;0.344468;0.320145;0.241585;0.271985;0.325568;0.3722;0.395603;0.412042;0.420733;0.430525;0.431987;0.436525;0.442487;0.456488
SYR;Syrian Arab Republic;24641;Business Tourism Spending;US$ in bn (Real prices);0.352958;0.386743;0.479165;0.507489;0.533465;0.501222;0.392355;0.376146;0.36828;0.389537;0.461219;0.359321;0.3761;0.304006;0.3826;0.341591;0.297495;0.258836;0.283466;0.293614;0.260465;0.272298;0.241585;0.23426;0.236728;0.240918;0.243481;0.245406;0.245795;0.246719;0.242781;0.240588;0.239182;0.242006
SYR;Syrian Arab Republic;24642;Business Tourism Spending;% growth;-11.79;379.967;249.614;155.001;-757.791;-974.097;-959.216;213.802;715.463;-479.207;-0.02;-117.212;563.985;-620.123;114.098;414.885;58.267;-89.106;817.574;-521.511;-197.363;369.786;-648.266;-473.446;-0.09;115.283;105.635;0.877929;0.50385;0.748777;-113.696;-0.395632;-0.443518;120.627
SYR;Syrian Arab Republic;24643;Travel and Tourism direct contribution to employment;Thousands of jobs;227.87;202.466;212.192;231.866;233.269;231.684;241.174;221.604;201.275;257.627;261.512;252.329;284.332;255.717;295.78;422.613;205.764;185.995;908.293;798.233;717.067;658.795;697.491;712.538;785.676;843.022;862.749;874.717;877.875;880.474;882.546;884.498;88.78;897.623
SYR;Syrian Arab Republic;24644;Travel and Tourism direct contribution to employment;% share of total employment;575.411;506.975;515.517;534.449;526.421;524.203;513.439;480.725;437.858;567.907;54.623;516.435;57.066;505.477;570.255;800.905;426.471;525.391;343.475;355.977;370.977;360.529;362.312;334.201;340.075;338.024;325.309;315.159;301.529;295.046;270.493;265.776;261.537;259.246
SYR;Syrian Arab Republic;24645;Travel and Tourism direct contribution to employment;% growth;843.824;-111.487;480.408;92.716;0.605057;-0.679398;409.607;-811.442;-917.353;279.973;150.813;-351.133;126.829;-100.638;156.669;428.807;-513.114;-960.766;-511.658;-121.172;-101.683;-812.638;587.376;215.734;102.644;72.989;234.011;138.715;0.361076;0.296082;0.235275;0.221146;0.373337;110.651
SYR;Syrian Arab Republic;24646;Travel and Tourism direct contribution to GDP;Local currency  _in bn (Nominal prices);380.222;405.514;445.851;49.019;501.039;553.095;583.383;571.632;546.257;833.967;92.837;96.83;123.811;126.325;145.66;220.429;112.081;160.275;171.009;226.961;274.923;373.185;550.487;730.419;852.283;958.168;1028.86;1103.26;1187.05;1276.42;1371.37;1473.11;1584.96;1717.78
